date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-08-04,SKU_0162,192,0,21.0,72
2024-08-11,SKU_0162,151,0,21.0,72
2024-08-18,SKU_0162,149,0,21.0,72
2024-08-25,SKU_0162,134,0,21.0,72
2024-09-01,SKU_0162,97,0,21.0,72
2024-09-08,SKU_0162,73,0,21.0,72
2024-09-15,SKU_0162,188,0,21.0,72
2024-09-22,SKU_0162,169,0,21.0,72
2024-09-29,SKU_0162,119,0,21.0,72
2024-10-06,SKU_0162,105,0,21.0,72
2024-10-13,SKU_0162,92,0,21.0,72
2024-10-20,SKU_0162,67,152,21.0,72
2024-10-27,SKU_0162,186,0,21.0,72
2024-11-03,SKU_0162,156,0,21.0,72
2024-11-10,SKU_0162,147,0,21.0,72
2024-11-17,SKU_0162,117,0,21.0,72
2024-11-24,SKU_0162,111,0,21.0,72
2024-12-01,SKU_0162,108,0,21.0,72
2024-12-08,SKU_0162,84,0,21.0,72
2024-12-15,SKU_0162,81,0,21.0,72
2024-12-22,SKU_0162,66,142,21.0,72
2024-12-29,SKU_0162,215,0,21.0,72
2023-01-01,SKU_0163,249,0,28.0,30
2023-01-08,SKU_0163,183,0,28.0,30
2023-01-15,SKU_0163,158,0,28.0,30
2023-01-22,SKU_0163,145,0,28.0,30
2023-01-29,SKU_0163,117,0,28.0,30
2023-02-05,SKU_0163,111,0,28.0,30
2023-02-12,SKU_0163,97,0,28.0,30
2023-02-19,SKU_0163,70,0,28.0,30
2023-02-26,SKU_0163,63,0,28.0,30
2023-03-05,SKU_0163,48,0,28.0,30
2023-03-12,SKU_0163,45,0,28.0,30
2023-03-19,SKU_0163,44,0,28.0,30
2023-03-26,SKU_0163,40,0,28.0,30
2023-04-02,SKU_0163,32,0,28.0,30
2023-04-09,SKU_0163,27,87,28.0,30
2023-04-16,SKU_0163,222,0,28.0,30
2023-04-23,SKU_0163,204,0,28.0,30
2023-04-30,SKU_0163,145,0,28.0,30
2023-05-07,SKU_0163,119,0,28.0,30
2023-05-14,SKU_0163,94,0,28.0,30
2023-05-21,SKU_0163,83,0,28.0,30
2023-05-28,SKU_0163,74,0,28.0,30
2023-06-04,SKU_0163,65,0,28.0,30
2023-06-11,SKU_0163,63,0,28.0,30
2023-06-18,SKU_0163,57,0,28.0,30
2023-06-25,SKU_0163,48,0,28.0,30
2023-07-02,SKU_0163,41,0,28.0,30
2023-07-09,SKU_0163,37,0,28.0,30
2023-07-16,SKU_0163,35,0,28.0,30
2023-07-23,SKU_0163,32,0,28.0,30
2023-07-30,SKU_0163,32,0,28.0,30
2023-08-06,SKU_0163,30,0,28.0,30
2023-08-13,SKU_0163,30,0,28.0,30
2023-08-20,SKU_0163,25,123,28.0,30
2023-08-27,SKU_0163,25,144,28.0,30
2023-09-03,SKU_0163,195,0,28.0,30
2023-09-10,SKU_0163,150,0,28.0,30
2023-09-17,SKU_0163,111,0,28.0,30
2023-09-24,SKU_0163,90,0,28.0,30
2023-10-01,SKU_0163,79,0,28.0,30
2023-10-08,SKU_0163,75,0,28.0,30
2023-10-15,SKU_0163,53,0,28.0,30
2023-10-22,SKU_0163,53,0,28.0,30
2023-10-29,SKU_0163,51,0,28.0,30
2023-11-05,SKU_0163,43,0,28.0,30
2023-11-12,SKU_0163,41,0,28.0,30
2023-11-19,SKU_0163,84,0,28.0,30
2023-11-26,SKU_0163,72,0,28.0,30
2023-12-03,SKU_0163,56,0,28.0,30
2023-12-10,SKU_0163,42,0,28.0,30
2023-12-17,SKU_0163,40,0,28.0,30
2023-12-24,SKU_0163,28,188,28.0,30
2023-12-31,SKU_0163,110,0,28.0,30
2024-01-07,SKU_0163,100,0,28.0,30
2024-01-14,SKU_0163,81,0,28.0,30
2024-01-21,SKU_0163,73,0,28.0,30
2024-01-28,SKU_0163,52,0,28.0,30
2024-02-04,SKU_0163,41,0,28.0,30
2024-02-11,SKU_0163,98,0,28.0,30
2024-02-18,SKU_0163,90,0,28.0,30
2024-02-25,SKU_0163,66,0,28.0,30
2024-03-03,SKU_0163,63,0,28.0,30
2024-03-10,SKU_0163,57,0,28.0,30
2024-03-17,SKU_0163,48,0,28.0,30
2024-03-24,SKU_0163,42,0,28.0,30
2024-03-31,SKU_0163,39,0,28.0,30
2024-04-07,SKU_0163,39,0,28.0,30
2024-04-14,SKU_0163,31,0,28.0,30
2024-04-21,SKU_0163,171,0,28.0,30
2024-04-28,SKU_0163,143,0,28.0,30
2024-05-05,SKU_0163,109,0,28.0,30
2024-05-12,SKU_0163,108,0,28.0,30
2024-05-19,SKU_0163,91,0,28.0,30
2024-05-26,SKU_0163,91,0,28.0,30
2024-06-02,SKU_0163,68,0,28.0,30
2024-06-09,SKU_0163,67,0,28.0,30
2024-06-16,SKU_0163,56,0,28.0,30
2024-06-23,SKU_0163,48,0,28.0,30
2024-06-30,SKU_0163,41,0,28.0,30
2024-07-07,SKU_0163,39,0,28.0,30
2024-07-14,SKU_0163,38,0,28.0,30
2024-07-21,SKU_0163,31,0,28.0,30
2024-07-28,SKU_0163,113,0,28.0,30
2024-08-04,SKU_0163,106,0,28.0,30
2024-08-11,SKU_0163,76,0,28.0,30
2024-08-18,SKU_0163,74,0,28.0,30
2024-08-25,SKU_0163,56,0,28.0,30
2024-09-01,SKU_0163,50,0,28.0,30
2024-09-08,SKU_0163,43,0,28.0,30
2024-09-15,SKU_0163,41,0,28.0,30
2024-09-22,SKU_0163,34,0,28.0,30
2024-09-29,SKU_0163,28,72,28.0,30
2024-10-06,SKU_0163,27,90,28.0,30
2024-10-13,SKU_0163,150,0,28.0,30
2024-10-20,SKU_0163,150,0,28.0,30
2024-10-27,SKU_0163,132,0,28.0,30
2024-11-03,SKU_0163,124,0,28.0,30
2024-11-10,SKU_0163,92,0,28.0,30
2024-11-17,SKU_0163,73,0,28.0,30
2024-11-24,SKU_0163,68,0,28.0,30
2024-12-01,SKU_0163,54,0,28.0,30
2024-12-08,SKU_0163,41,0,28.0,30
2024-12-15,SKU_0163,37,0,28.0,30
2024-12-22,SKU_0163,32,0,28.0,30
2024-12-29,SKU_0163,27,130,28.0,30
2023-01-01,SKU_0164,389,0,7.0,98
2023-01-08,SKU_0164,324,0,7.0,98
2023-01-15,SKU_0164,308,0,7.0,98
2023-01-22,SKU_0164,246,0,7.0,98
2023-01-29,SKU_0164,177,0,7.0,98
2023-02-05,SKU_0164,154,0,7.0,98
2023-02-12,SKU_0164,145,0,7.0,98
2023-02-19,SKU_0164,112,0,7.0,98
2023-02-26,SKU_0164,192,0,7.0,98
2023-03-05,SKU_0164,157,0,7.0,98
2023-03-12,SKU_0164,149,0,7.0,98
2023-03-19,SKU_0164,134,0,7.0,98
2023-03-26,SKU_0164,102,0,7.0,98
2023-04-02,SKU_0164,79,158,7.0,98
2023-04-09,SKU_0164,153,0,7.0,98
2023-04-16,SKU_0164,134,0,7.0,98
2023-04-23,SKU_0164,103,0,7.0,98
2023-04-30,SKU_0164,260,0,7.0,98
2023-05-07,SKU_0164,214,0,7.0,98
2023-05-14,SKU_0164,186,0,7.0,98
2023-05-21,SKU_0164,174,0,7.0,98
2023-05-28,SKU_0164,143,0,7.0,98
2023-06-04,SKU_0164,135,0,7.0,98
2023-06-11,SKU_0164,109,0,7.0,98
2023-06-18,SKU_0164,231,0,7.0,98
2023-06-25,SKU_0164,181,0,7.0,98
2023-07-02,SKU_0164,134,0,7.0,98
2023-07-09,SKU_0164,112,0,7.0,98
2023-07-16,SKU_0164,95,135,7.0,98
2023-07-23,SKU_0164,82,145,7.0,98
2023-07-30,SKU_0164,142,0,7.0,98
2023-08-06,SKU_0164,114,0,7.0,98
2023-08-13,SKU_0164,183,0,7.0,98
2023-08-20,SKU_0164,176,0,7.0,98
2023-08-27,SKU_0164,148,0,7.0,98
2023-09-03,SKU_0164,119,0,7.0,98
2023-09-10,SKU_0164,225,0,7.0,98
2023-09-17,SKU_0164,187,0,7.0,98
2023-09-24,SKU_0164,135,0,7.0,98
2023-10-01,SKU_0164,98,0,7.0,98
2023-10-08,SKU_0164,69,172,7.0,98
2023-10-15,SKU_0164,62,54,7.0,98
2023-10-22,SKU_0164,47,121,7.0,98
2023-10-29,SKU_0164,37,81,7.0,98
2023-11-05,SKU_0164,194,0,7.0,98
2023-11-12,SKU_0164,157,0,7.0,98
2023-11-19,SKU_0164,116,0,7.0,98
2023-11-26,SKU_0164,98,0,7.0,98
2023-12-03,SKU_0164,84,172,7.0,98
2023-12-10,SKU_0164,136,0,7.0,98
2023-12-17,SKU_0164,105,0,7.0,98
2023-12-24,SKU_0164,105,0,7.0,98
2023-12-31,SKU_0164,98,0,7.0,98
2024-01-07,SKU_0164,71,117,7.0,98
2024-01-14,SKU_0164,165,0,7.0,98
2024-01-21,SKU_0164,150,0,7.0,98
2024-01-28,SKU_0164,142,0,7.0,98
2024-02-04,SKU_0164,132,0,7.0,98
2024-02-11,SKU_0164,103,0,7.0,98
2024-02-18,SKU_0164,74,141,7.0,98
2024-02-25,SKU_0164,115,0,7.0,98
2024-03-03,SKU_0164,84,195,7.0,98
2024-03-10,SKU_0164,65,66,7.0,98
2024-03-17,SKU_0164,52,79,7.0,98
2024-03-24,SKU_0164,46,162,7.0,98
2024-03-31,SKU_0164,38,195,7.0,98
2024-04-07,SKU_0164,132,0,7.0,98
2024-04-14,SKU_0164,130,0,7.0,98
2024-04-21,SKU_0164,102,0,7.0,98
2024-04-28,SKU_0164,98,0,7.0,98
2024-05-05,SKU_0164,80,191,7.0,98
2024-05-12,SKU_0164,77,160,7.0,98
2024-05-19,SKU_0164,73,54,7.0,98
2024-05-26,SKU_0164,188,0,7.0,98
2024-06-02,SKU_0164,155,0,7.0,98
2024-06-09,SKU_0164,153,0,7.0,98
2024-06-16,SKU_0164,111,0,7.0,98
2024-06-23,SKU_0164,239,0,7.0,98
2024-06-30,SKU_0164,193,0,7.0,98
2024-07-07,SKU_0164,190,0,7.0,98
2024-07-14,SKU_0164,144,0,7.0,98
2024-07-21,SKU_0164,120,0,7.0,98
2024-07-28,SKU_0164,183,0,7.0,98
2024-08-04,SKU_0164,174,0,7.0,98
2024-08-11,SKU_0164,170,0,7.0,98
2024-08-18,SKU_0164,122,0,7.0,98
2024-08-25,SKU_0164,109,0,7.0,98
2024-09-01,SKU_0164,163,0,7.0,98
2024-09-08,SKU_0164,122,0,7.0,98
2024-09-15,SKU_0164,103,0,7.0,98
2024-09-22,SKU_0164,172,0,7.0,98
2024-09-29,SKU_0164,171,0,7.0,98
2024-10-06,SKU_0164,159,0,7.0,98
2024-10-13,SKU_0164,127,0,7.0,98
2024-10-20,SKU_0164,110,0,7.0,98
2024-10-27,SKU_0164,193,0,7.0,98
2024-11-03,SKU_0164,170,0,7.0,98
2024-11-10,SKU_0164,142,0,7.0,98
2024-11-17,SKU_0164,138,0,7.0,98
2024-11-24,SKU_0164,100,0,7.0,98
2024-12-01,SKU_0164,72,170,7.0,98
2024-12-08,SKU_0164,228,0,7.0,98
2024-12-15,SKU_0164,204,0,7.0,98
2024-12-22,SKU_0164,163,0,7.0,98
2024-12-29,SKU_0164,151,0,7.0,98
2023-01-01,SKU_0165,223,0,28.0,39
2023-01-08,SKU_0165,195,0,28.0,39
2023-01-15,SKU_0165,167,0,28.0,39
2023-01-22,SKU_0165,148,0,28.0,39
2023-01-29,SKU_0165,105,0,28.0,39
2023-02-05,SKU_0165,87,0,28.0,39
2023-02-12,SKU_0165,82,0,28.0,39
2023-02-19,SKU_0165,73,0,28.0,39
2023-02-26,SKU_0165,63,0,28.0,39
2023-03-05,SKU_0165,59,0,28.0,39
2023-03-12,SKU_0165,52,0,28.0,39
2023-03-19,SKU_0165,50,0,28.0,39
2023-03-26,SKU_0165,49,0,28.0,39
2023-04-02,SKU_0165,35,132,28.0,39
2023-04-09,SKU_0165,168,0,28.0,39
2023-04-16,SKU_0165,149,0,28.0,39
2023-04-23,SKU_0165,136,0,28.0,39
2023-04-30,SKU_0165,107,0,28.0,39
2023-05-07,SKU_0165,98,0,28.0,39
2023-05-14,SKU_0165,77,0,28.0,39
2023-05-21,SKU_0165,63,0,28.0,39
2023-05-28,SKU_0165,55,0,28.0,39
2023-06-04,SKU_0165,55,0,28.0,39
2023-06-11,SKU_0165,49,0,28.0,39
2023-06-18,SKU_0165,40,0,28.0,39
2023-06-25,SKU_0165,38,194,28.0,39
2023-07-02,SKU_0165,33,98,28.0,39
2023-07-09,SKU_0165,28,140,28.0,39
2023-07-16,SKU_0165,192,0,28.0,39
2023-07-23,SKU_0165,145,0,28.0,39
2023-07-30,SKU_0165,126,0,28.0,39
2023-08-06,SKU_0165,124,0,28.0,39
2023-08-13,SKU_0165,92,0,28.0,39
2023-08-20,SKU_0165,79,0,28.0,39
2023-08-27,SKU_0165,79,0,28.0,39
2023-09-03,SKU_0165,63,0,28.0,39
2023-09-10,SKU_0165,45,0,28.0,39
2023-09-17,SKU_0165,39,0,28.0,39
2023-09-24,SKU_0165,111,0,28.0,39
2023-10-01,SKU_0165,109,0,28.0,39
2023-10-08,SKU_0165,103,0,28.0,39
2023-10-15,SKU_0165,76,0,28.0,39
2023-10-22,SKU_0165,73,0,28.0,39
2023-10-29,SKU_0165,52,0,28.0,39
2023-11-05,SKU_0165,120,0,28.0,39
2023-11-12,SKU_0165,99,0,28.0,39
2023-11-19,SKU_0165,89,0,28.0,39
2023-11-26,SKU_0165,76,0,28.0,39
2023-12-03,SKU_0165,61,0,28.0,39
2023-12-10,SKU_0165,54,0,28.0,39
2023-12-17,SKU_0165,42,0,28.0,39
2023-12-24,SKU_0165,39,0,28.0,39
2023-12-31,SKU_0165,38,103,28.0,39
2024-01-07,SKU_0165,221,0,28.0,39
2024-01-14,SKU_0165,201,0,28.0,39
2024-01-21,SKU_0165,145,0,28.0,39
2024-01-28,SKU_0165,131,0,28.0,39
2024-02-04,SKU_0165,95,0,28.0,39
2024-02-11,SKU_0165,90,0,28.0,39
2024-02-18,SKU_0165,77,0,28.0,39
2024-02-25,SKU_0165,58,0,28.0,39
2024-03-03,SKU_0165,51,0,28.0,39
2024-03-10,SKU_0165,50,0,28.0,39
2024-03-17,SKU_0165,39,0,28.0,39
2024-03-24,SKU_0165,32,129,28.0,39
2024-03-31,SKU_0165,32,91,28.0,39
2024-04-07,SKU_0165,109,0,28.0,39
2024-04-14,SKU_0165,93,0,28.0,39
2024-04-21,SKU_0165,80,0,28.0,39
2024-04-28,SKU_0165,67,0,28.0,39
2024-05-05,SKU_0165,67,0,28.0,39
2024-05-12,SKU_0165,64,0,28.0,39
2024-05-19,SKU_0165,54,0,28.0,39
2024-05-26,SKU_0165,48,0,28.0,39
2024-06-02,SKU_0165,46,0,28.0,39
2024-06-09,SKU_0165,201,0,28.0,39
2024-06-16,SKU_0165,148,0,28.0,39
2024-06-23,SKU_0165,137,0,28.0,39
2024-06-30,SKU_0165,104,0,28.0,39
2024-07-07,SKU_0165,78,0,28.0,39
2024-07-14,SKU_0165,72,0,28.0,39
2024-07-21,SKU_0165,61,0,28.0,39
2024-07-28,SKU_0165,55,0,28.0,39
2024-08-04,SKU_0165,51,0,28.0,39
2024-08-11,SKU_0165,90,0,28.0,39
2024-08-18,SKU_0165,75,0,28.0,39
2024-08-25,SKU_0165,56,0,28.0,39
2024-09-01,SKU_0165,51,0,28.0,39
2024-09-08,SKU_0165,44,0,28.0,39
2024-09-15,SKU_0165,41,0,28.0,39
2024-09-22,SKU_0165,29,76,28.0,39
2024-09-29,SKU_0165,24,143,28.0,39
2024-10-06,SKU_0165,190,0,28.0,39
2024-10-13,SKU_0165,145,0,28.0,39
2024-10-20,SKU_0165,127,0,28.0,39
2024-10-27,SKU_0165,126,0,28.0,39
2024-11-03,SKU_0165,96,0,28.0,39
2024-11-10,SKU_0165,93,0,28.0,39
2024-11-17,SKU_0165,79,0,28.0,39
2024-11-24,SKU_0165,57,0,28.0,39
2024-12-01,SKU_0165,50,0,28.0,39
2024-12-08,SKU_0165,36,60,28.0,39
2024-12-15,SKU_0165,28,101,28.0,39
2024-12-22,SKU_0165,24,80,28.0,39
2024-12-29,SKU_0165,21,76,28.0,39
2023-01-01,SKU_0166,357,0,7.0,24
2023-01-08,SKU_0166,321,0,7.0,24
2023-01-15,SKU_0166,241,0,7.0,24
2023-01-22,SKU_0166,231,0,7.0,24
2023-01-29,SKU_0166,204,0,7.0,24
2023-02-05,SKU_0166,200,0,7.0,24
2023-02-12,SKU_0166,142,0,7.0,24
2023-02-19,SKU_0166,132,0,7.0,24
2023-02-26,SKU_0166,94,0,7.0,24
2023-03-05,SKU_0166,79,0,7.0,24
2023-03-12,SKU_0166,76,0,7.0,24
2023-03-19,SKU_0166,73,0,7.0,24
2023-03-26,SKU_0166,71,0,7.0,24
2023-04-02,SKU_0166,57,0,7.0,24
2023-04-09,SKU_0166,45,0,7.0,24
2023-04-16,SKU_0166,35,0,7.0,24
2023-04-23,SKU_0166,30,0,7.0,24
2023-04-30,SKU_0166,23,114,7.0,24
2023-05-07,SKU_0166,21,111,7.0,24
2023-05-14,SKU_0166,15,170,7.0,24
2023-05-21,SKU_0166,146,0,7.0,24
2023-05-28,SKU_0166,138,0,7.0,24
2023-06-04,SKU_0166,136,0,7.0,24
2023-06-11,SKU_0166,96,0,7.0,24
2023-06-18,SKU_0166,87,0,7.0,24
2023-06-25,SKU_0166,85,0,7.0,24
2023-07-02,SKU_0166,66,0,7.0,24
2023-07-09,SKU_0166,64,0,7.0,24
2023-07-16,SKU_0166,61,0,7.0,24
2023-07-23,SKU_0166,59,0,7.0,24
2023-07-30,SKU_0166,51,0,7.0,24
2023-08-06,SKU_0166,39,0,7.0,24
2023-08-13,SKU_0166,30,0,7.0,24
2023-08-20,SKU_0166,155,0,7.0,24
2023-08-27,SKU_0166,128,0,7.0,24
2023-09-03,SKU_0166,108,0,7.0,24
2023-09-10,SKU_0166,84,0,7.0,24
2023-09-17,SKU_0166,62,0,7.0,24
2023-09-24,SKU_0166,57,0,7.0,24
2023-10-01,SKU_0166,46,0,7.0,24
2023-10-08,SKU_0166,40,0,7.0,24
2023-10-15,SKU_0166,33,0,7.0,24
2023-10-22,SKU_0166,25,0,7.0,24
2023-10-29,SKU_0166,19,111,7.0,24
2023-11-05,SKU_0166,19,119,7.0,24
2023-11-12,SKU_0166,105,0,7.0,24
2023-11-19,SKU_0166,103,0,7.0,24
2023-11-26,SKU_0166,87,0,7.0,24
2023-12-03,SKU_0166,65,0,7.0,24
2023-12-10,SKU_0166,58,0,7.0,24
2023-12-17,SKU_0166,52,0,7.0,24
2023-12-24,SKU_0166,38,0,7.0,24
2023-12-31,SKU_0166,36,0,7.0,24
2024-01-07,SKU_0166,26,0,7.0,24
2024-01-14,SKU_0166,186,0,7.0,24
2024-01-21,SKU_0166,152,0,7.0,24
2024-01-28,SKU_0166,121,0,7.0,24
2024-02-04,SKU_0166,108,0,7.0,24
2024-02-11,SKU_0166,101,0,7.0,24
2024-02-18,SKU_0166,85,0,7.0,24
2024-02-25,SKU_0166,72,0,7.0,24
2024-03-03,SKU_0166,62,0,7.0,24
2024-03-10,SKU_0166,52,0,7.0,24
2024-03-17,SKU_0166,51,0,7.0,24
2024-03-24,SKU_0166,40,0,7.0,24
2024-03-31,SKU_0166,28,0,7.0,24
2024-04-07,SKU_0166,22,189,7.0,24
2024-04-14,SKU_0166,22,126,7.0,24
2024-04-21,SKU_0166,202,0,7.0,24
2024-04-28,SKU_0166,145,0,7.0,24
2024-05-05,SKU_0166,113,0,7.0,24
2024-05-12,SKU_0166,90,0,7.0,24
2024-05-19,SKU_0166,81,0,7.0,24
2024-05-26,SKU_0166,59,0,7.0,24
2024-06-02,SKU_0166,43,0,7.0,24
2024-06-09,SKU_0166,34,0,7.0,24
2024-06-16,SKU_0166,25,0,7.0,24
2024-06-23,SKU_0166,24,0,7.0,24
2024-06-30,SKU_0166,22,79,7.0,24
2024-07-07,SKU_0166,189,0,7.0,24
2024-07-14,SKU_0166,151,0,7.0,24
2024-07-21,SKU_0166,108,0,7.0,24
2024-07-28,SKU_0166,82,0,7.0,24
2024-08-04,SKU_0166,78,0,7.0,24
2024-08-11,SKU_0166,72,0,7.0,24
2024-08-18,SKU_0166,59,0,7.0,24
2024-08-25,SKU_0166,59,0,7.0,24
2024-09-01,SKU_0166,43,0,7.0,24
2024-09-08,SKU_0166,41,0,7.0,24
2024-09-15,SKU_0166,39,0,7.0,24
2024-09-22,SKU_0166,28,0,7.0,24
2024-09-29,SKU_0166,24,0,7.0,24
2024-10-06,SKU_0166,222,0,7.0,24
2024-10-13,SKU_0166,196,0,7.0,24
2024-10-20,SKU_0166,156,0,7.0,24
2024-10-27,SKU_0166,152,0,7.0,24
2024-11-03,SKU_0166,146,0,7.0,24
2024-11-10,SKU_0166,122,0,7.0,24
2024-11-17,SKU_0166,119,0,7.0,24
2024-11-24,SKU_0166,115,0,7.0,24
2024-12-01,SKU_0166,108,0,7.0,24
2024-12-08,SKU_0166,103,0,7.0,24
2024-12-15,SKU_0166,91,0,7.0,24
2024-12-22,SKU_0166,71,0,7.0,24
2024-12-29,SKU_0166,64,0,7.0,24
2023-01-01,SKU_0167,100,0,21.0,91
2023-01-08,SKU_0167,167,0,21.0,91
2023-01-15,SKU_0167,139,0,21.0,91
2023-01-22,SKU_0167,122,0,21.0,91
2023-01-29,SKU_0167,252,0,21.0,91
2023-02-05,SKU_0167,177,0,21.0,91
2023-02-12,SKU_0167,152,0,21.0,91
2023-02-19,SKU_0167,144,0,21.0,91
2023-02-26,SKU_0167,132,0,21.0,91
2023-03-05,SKU_0167,116,0,21.0,91
2023-03-12,SKU_0167,97,0,21.0,91
2023-03-19,SKU_0167,91,0,21.0,91
2023-03-26,SKU_0167,169,0,21.0,91
2023-04-02,SKU_0167,124,0,21.0,91
2023-04-09,SKU_0167,115,0,21.0,91
2023-04-16,SKU_0167,112,0,21.0,91
2023-04-23,SKU_0167,84,94,21.0,91
2023-04-30,SKU_0167,218,0,21.0,91
2023-05-07,SKU_0167,218,0,21.0,91
2023-05-14,SKU_0167,205,0,21.0,91
2023-05-21,SKU_0167,177,0,21.0,91
2023-05-28,SKU_0167,159,0,21.0,91
2023-06-04,SKU_0167,119,0,21.0,91
2023-06-11,SKU_0167,93,0,21.0,91
2023-06-18,SKU_0167,85,96,21.0,91
2023-06-25,SKU_0167,255,0,21.0,91
2023-07-02,SKU_0167,233,0,21.0,91
2023-07-09,SKU_0167,223,0,21.0,91
2023-07-16,SKU_0167,165,0,21.0,91
2023-07-23,SKU_0167,122,0,21.0,91
2023-07-30,SKU_0167,91,0,21.0,91
2023-08-06,SKU_0167,83,84,21.0,91
2023-08-13,SKU_0167,82,162,21.0,91
2023-08-20,SKU_0167,188,0,21.0,91
2023-08-27,SKU_0167,148,0,21.0,91
2023-09-03,SKU_0167,141,0,21.0,91
2023-09-10,SKU_0167,129,0,21.0,91
2023-09-17,SKU_0167,127,0,21.0,91
2023-09-24,SKU_0167,121,0,21.0,91
2023-10-01,SKU_0167,101,0,21.0,91
2023-10-08,SKU_0167,178,0,21.0,91
2023-10-15,SKU_0167,126,0,21.0,91
2023-10-22,SKU_0167,107,0,21.0,91
2023-10-29,SKU_0167,94,0,21.0,91
2023-11-05,SKU_0167,231,0,21.0,91
2023-11-12,SKU_0167,165,0,21.0,91
2023-11-19,SKU_0167,117,0,21.0,91
2023-11-26,SKU_0167,105,0,21.0,91
2023-12-03,SKU_0167,74,131,21.0,91
2023-12-10,SKU_0167,208,0,21.0,91
2023-12-17,SKU_0167,170,0,21.0,91
2023-12-24,SKU_0167,151,0,21.0,91
2023-12-31,SKU_0167,148,0,21.0,91
2024-01-07,SKU_0167,109,0,21.0,91
2024-01-14,SKU_0167,89,97,21.0,91
2024-01-21,SKU_0167,229,0,21.0,91
2024-01-28,SKU_0167,189,0,21.0,91
2024-02-04,SKU_0167,148,0,21.0,91
2024-02-11,SKU_0167,133,0,21.0,91
2024-02-18,SKU_0167,103,0,21.0,91
2024-02-25,SKU_0167,88,163,21.0,91
2024-03-03,SKU_0167,65,155,21.0,91
2024-03-10,SKU_0167,222,0,21.0,91
2024-03-17,SKU_0167,220,0,21.0,91
2024-03-24,SKU_0167,154,0,21.0,91
2024-03-31,SKU_0167,132,0,21.0,91
2024-04-07,SKU_0167,96,0,21.0,91
2024-04-14,SKU_0167,190,0,21.0,91
2024-04-21,SKU_0167,184,0,21.0,91
2024-04-28,SKU_0167,179,0,21.0,91
2024-05-05,SKU_0167,139,0,21.0,91
2024-05-12,SKU_0167,139,0,21.0,91
2024-05-19,SKU_0167,131,0,21.0,91
2024-05-26,SKU_0167,100,0,21.0,91
2024-06-02,SKU_0167,130,0,21.0,91
2024-06-09,SKU_0167,109,0,21.0,91
2024-06-16,SKU_0167,265,0,21.0,91
2024-06-23,SKU_0167,255,0,21.0,91
2024-06-30,SKU_0167,250,0,21.0,91
2024-07-07,SKU_0167,206,0,21.0,91
2024-07-14,SKU_0167,174,0,21.0,91
2024-07-21,SKU_0167,140,0,21.0,91
2024-07-28,SKU_0167,113,0,21.0,91
2024-08-04,SKU_0167,273,0,21.0,91
2024-08-11,SKU_0167,227,0,21.0,91
2024-08-18,SKU_0167,177,0,21.0,91
2024-08-25,SKU_0167,175,0,21.0,91
2024-09-01,SKU_0167,156,0,21.0,91
2024-09-08,SKU_0167,122,0,21.0,91
2024-09-15,SKU_0167,104,0,21.0,91
2024-09-22,SKU_0167,98,0,21.0,91
2024-09-29,SKU_0167,93,0,21.0,91
2024-10-06,SKU_0167,78,130,21.0,91
2024-10-13,SKU_0167,73,61,21.0,91
2024-10-20,SKU_0167,237,0,21.0,91
2024-10-27,SKU_0167,225,0,21.0,91
2024-11-03,SKU_0167,200,0,21.0,91
2024-11-10,SKU_0167,192,0,21.0,91
2024-11-17,SKU_0167,151,0,21.0,91
2024-11-24,SKU_0167,106,0,21.0,91
2024-12-01,SKU_0167,80,104,21.0,91
2024-12-08,SKU_0167,265,0,21.0,91
2024-12-15,SKU_0167,252,0,21.0,91
2024-12-22,SKU_0167,240,0,21.0,91
2024-12-29,SKU_0167,170,0,21.0,91
2023-01-01,SKU_0168,202,0,21.0,26
2023-01-08,SKU_0168,170,0,21.0,26
2023-01-15,SKU_0168,125,0,21.0,26
2023-01-22,SKU_0168,113,0,21.0,26
2023-01-29,SKU_0168,99,0,21.0,26
2023-02-05,SKU_0168,80,0,21.0,26
2023-02-12,SKU_0168,73,0,21.0,26
2023-02-19,SKU_0168,55,0,21.0,26
2023-02-26,SKU_0168,43,0,21.0,26
2023-03-05,SKU_0168,41,0,21.0,26
2023-03-12,SKU_0168,30,0,21.0,26
2023-03-19,SKU_0168,26,0,21.0,26
2023-03-26,SKU_0168,129,0,21.0,26
2023-04-02,SKU_0168,103,0,21.0,26
2023-04-09,SKU_0168,76,0,21.0,26
2023-04-16,SKU_0168,57,0,21.0,26
2023-04-23,SKU_0168,42,0,21.0,26
2023-04-30,SKU_0168,34,0,21.0,26
2023-05-07,SKU_0168,29,0,21.0,26
2023-05-14,SKU_0168,28,0,21.0,26
2023-05-21,SKU_0168,132,0,21.0,26
2023-05-28,SKU_0168,113,0,21.0,26
2023-06-04,SKU_0168,97,0,21.0,26
2023-06-11,SKU_0168,94,0,21.0,26
2023-06-18,SKU_0168,77,0,21.0,26
2023-06-25,SKU_0168,72,0,21.0,26
2023-07-02,SKU_0168,66,0,21.0,26
2023-07-09,SKU_0168,52,0,21.0,26
2023-07-16,SKU_0168,48,0,21.0,26
2023-07-23,SKU_0168,36,0,21.0,26
2023-07-30,SKU_0168,34,0,21.0,26
2023-08-06,SKU_0168,32,0,21.0,26
2023-08-13,SKU_0168,30,0,21.0,26
2023-08-20,SKU_0168,23,196,21.0,26
